date,bnkid,bnkid_remap,indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,volume_factor,volume_cost,amount,amount_factor,amount_cost,amount_after_cost
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1,0,0,-1,0,0,-1
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,AMEX OPT BLUE INDUSTRY FEES,AXB PSF RESTAURANT,6058,626054,53043CREDIT,AXB PSF RESTAURANT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,TIN TFN BLANK OR INVALID,TIN TFN BLANK OR INVALID,5868,625868,IDW-MT-00100_C,TIN/TFN BLANK OR INVALID,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT DISCOVER ACQ,9999,629999,FD_DERIVED_04_61,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS AMERICAN EXPRESS BLUE,3521,623521,43KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,ACCESS ONE GOLD MONTHLY FEE,ACCESS ONE GOLD MONTHLY FEE,5980,625980,5980,ACCESS ONE GOLD,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,ACH REJECT FEE,ACH REJECT FEE,5113,625113,IDW-MT-00064_C,ACH REJECT FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,53043CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - OPT BLUE,5714,615714,53043CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100642,98 BOTTLES,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS DISCOVER ACQUIRING,3521,623521,61KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,518353820100642,98 BOTTLES,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11561DEBIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53043CREDIT,AMERICAN EXPRESS OPT BLUE,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PASS-THRU REVENUE,INVALID TIN FEE,INVALID TIN FEE,,,IDW-MT-00100_I,INVALID TAXPAYER IDENTIFICATION AMOUNT,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PASS-THRU REVENUE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI VALIDATION FINE,,,MRCPCINC-201_I,START PCI NVF,REVENUE,M,1,0,0,19.950000762939453,0,0,19.950000762939453
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PROCESSING REVENUE,ACCOUNT CHARGE AMOUNT,ACCOUNT CHARGE AMOUNT,,,IDW-MT-00027_I,ACCOUNT CHARGE AMOUNT,REVENUE,M,0,0,0,25,0,0,25
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PROCESSING REVENUE,ACCOUNT CHARGE SECOND AMOUNT,ACCOUNT CHARGE SECOND AMOUNT,,,IDW-MT-00026_I,ACCOUNT CHARGE SECOND AMOUNT,REVENUE,M,0,0,0,9.949999809265137,0,0,9.949999809265137
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PROCESSING REVENUE,ACCOUNT CHARGE FIVE AMOUNT,ACCOUNT CHARGE FIVE AMOUNT,,,IDW-MT-00117_I,ACCOUNT CHARGE FIVE AMOUNT,REVENUE,M,0,0,0,3.950000047683716,0,0,3.950000047683716
12/01/2022,2900,2900,REVENUE,202212,FD,518353820100642,98 BOTTLES,PROCESSING REVENUE,ACH REJECT FEE,ACH REJECT FEE AMOUNT,,,IDW-MT-00064_I,ACH REJECT FEE AMOUNT,REVENUE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - AMERICAN EXPRESS OPT BLUE,0000,,53043CREDIT,AMERICAN EXPRESS OPT BLUE,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,1324DEBIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0781DEBIT,MASTERCARD,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,SALES,202212,FD,518353820100642,98 BOTTLES,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - DISCOVER ACQUIRING,0000,,11461CREDIT,DISCOVER ACQUIRING,SALES,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,PROCESSING INTEGRITY FEE-IMAGE FEE,MCPIF- - IMAGE FEE TOTAL,,,MSTIMGFE103_E,MCPIF- - IMAGE FEE TOTAL,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,AMEX OPT BLUE NETWORK FEE,AMEX OPT BLUE NETWORK FEE,,820001,AMXNTWRK4303_E,AMEX OPT BLUE NETWORK FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_E,DISC AUTH FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,KILOBYTE AUTH FEE US,KILOBYTE AUTH FEE US,,820001,MSTKBAUS103_E,KILOBYTE AUTH FEE US,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,EMV SECURE CODE,EMV SECURE CODE,,,MST3DSAA103_E,MC 3DS-2 EMV SECURECODE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_E,FILE TRANSMISSION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,DISC ADDRESS VERIFICATION FEE,DISC ADDRESS VERIFICATION FEE,,,DSCADVSC6103_E,ADDR VERIFICATION SRV FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,PROCESSING INTEGRITY FEE-FINAL AUTHORIZATION MINIMUM,MCPIF- - FINAL AUTHORIZATION TOTAL,,,MSTPIFAI103_E,MCPIF- - FINAL AUTHORIZATION TOTAL,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,AMEX ACQR TRANSACTION FEE,AMEX ACQR TRANSACTION FEE,,820001,AMXACQTN4303_E,AMEX ACQR TRANSACTION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,MC KILOBYTE FEE AMOUNT,MC KILOBYTE FEE AMOUNT,,,MSTKILOB103_E,MC KILOBYTE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,MC ICA AVS CARD PRESENT,MC ICA AVS CARD PRESENT,,,MSTAVSCP103_E,MC ICA AVS CARD PRESENT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,MC 3DS EMV SECURECODE CAP,MC 3DS EMV SECURECODE CAP,,820001,MST3DSAC103_E,MC 3DS EMV SECURECODE CAP,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,DIGITAL INVESTMENT FEE,MC DIGITAL INVESTMENT FEE,,,DSCDGINV6103_E,DIGITAL INVESTMENT FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,ADDRESS VERIFICATION US,ADDRESS VERIFICATION US,,820001,VSAAVSUS403_E,ADDRESS VERIFICATION US,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,PROCESSING INTEGRITY FEE-FINAL AUTHORIZATION,MCPIF- - FINAL AUTHORIZATION MINIMUM TOTAL,,,MSTPIFAV103_E,MCPIF- - FINAL AUTHORIZATION MINIMUM TOTAL,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,MC LOCATION FEE,MC LOCATION FEE,,820001,MSTLCTNF103_E,LOCATION FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL DB,ACQ PROC FEE AUTH RVSL DB,,820001,VSAAPFDR404_E,ACQ PROC FEE AUTH RVSL DB,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITAIRLINES,5715,625715,-212DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,02121DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS AMERICAN EXPRESS BLUE,3521,623521,43KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITJEANIE,5715,625715,02929DEBIT,JEANIE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,ACH REJECT FEE,ACH REJECT FEE,5113,625113,IDW-MT-00064_C,ACH REJECT FEE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITSHAZAM,5715,625715,00317DEBIT,SHAZAM DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,00418DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITSTAR,5715,625715,00913DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITALASKA OPTION,5715,625715,02727DEBIT,ALASKA OPTION,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITSTAR,5715,625715,02121DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PIN DEBITCU24,5715,625715,02525DEBIT,CU24 DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITJEANIE,5715,615715,02929DEBIT,JEANIE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITALASKA OPTION,5715,615715,02727DEBIT,ALASKA OPTION,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITCU24,5715,615715,02525DEBIT,CU24 DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITACCEL,5715,615715,02424DEBIT,ACCEL DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS DATAWIRE,2806,622806,42DEBIT,AVS DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,518353820100709,DILORENZO`S,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - OPT BLUE,5714,615714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
